d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
-0.297781;0.525322;4.68619;-1.04129e-010;3.45266e-011;3.14159;0.403306
-0.297781;0.525322;4.68619;-1.04129e-010;3.45266e-011;3.14159;0.800296
-0.297781;0.525322;4.68619;-1.04129e-010;3.45266e-011;3.14159;0.488293
-0.297782;0.525322;4.68619;-1.0413e-010;3.45265e-011;-6.19544e-011;0.414994
-0.297782;0.525322;4.68619;-1.0413e-010;3.45265e-011;-6.19544e-011;0.246672
-0.297782;0.525322;4.68619;-1.0413e-010;3.45265e-011;-6.19544e-011;0.325391
-0.297782;0.525322;4.68619;-1.0413e-010;3.45265e-011;-6.19544e-011;0.403315
-0.297782;0.525322;4.68619;-1.0413e-010;3.45265e-011;-6.19544e-011;0.800204
-0.297782;0.525322;4.68619;-1.0413e-010;3.45265e-011;-6.19544e-011;0.488265
-0.297781;0.525322;4.68619;-1.04129e-010;3.45266e-011;-6.19538e-011;0.414994
-0.297781;0.525322;4.68619;-1.04129e-010;3.45266e-011;-6.19538e-011;0.246672
-0.297781;0.525322;4.68619;-1.04129e-010;3.45266e-011;-6.19538e-011;0.325391
-0.297781;0.525322;4.68619;-1.04129e-010;3.45266e-011;-6.19538e-011;0.403315
-0.297781;0.525322;4.68619;-1.04129e-010;3.45266e-011;-6.19538e-011;0.800204
-0.297781;0.525322;4.68619;-1.04129e-010;3.45266e-011;-6.19538e-011;0.488265
-0.297781;0.525322;4.68619;-1.04129e-010;3.45266e-011;-6.19538e-011;0.414994
-0.297781;0.525322;4.68619;-1.04129e-010;3.45266e-011;-6.19538e-011;0.246672
