d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.532618
326.552;-869.372;783.257;-44494.9;218.891;16557.5;1.02742
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.772034
326.552;-869.372;783.257;-44494.9;218.891;16557.5;1.46227
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.911101
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.793159
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.533611
326.552;-869.372;282.514;34370.2;218.891;16557.5;1.03922
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.772243
326.552;-869.372;282.514;34370.2;218.891;16557.5;1.47627
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.91469
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.795903
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.533081
326.552;-869.372;282.514;-44494.9;606.865;16557.5;1.02562
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.774739
326.552;-869.372;282.514;-44494.9;606.865;16557.5;1.47061
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.909845
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.799343
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.531165
326.552;-869.372;282.514;-44494.9;218.891;45904.9;1.02228
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.771921
326.552;-869.372;282.514;-44494.9;218.891;45904.9;1.47219
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.910831
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.804502
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.534095
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.02384
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.770917
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.45677
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.910407
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.804537
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.534035
905.35;-869.372;282.514;-44494.9;218.891;16557.5;1.02339
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.770328
905.35;-869.372;282.514;-44494.9;218.891;16557.5;1.45686
