x_1;y_1;z_1;phi_1;theta_1;psi_1;x_2;y_2;z_2;phi_2;theta_2;psi_2;d_x;d_y;d_z;d_phi;d_theta;d_psi
-1.741241535;0.596441919;-1.583365569;0.01231937068;0.005328122084;-2.20633579;-1.749291252;0.5876342864;-1.55552577;0.01242323014;0.005329614798;-2.206327469;-0.008049716858;-0.008807632635;0.02783979959;0.0001038594596;1.492714323e-006;8.320873244e-006
-1.749424347;0.5875489116;-1.565184283;0.01239452975;0.005351753902;-2.206321746;-1.749747954;0.5873312035;-1.585785148;0.0122787585;0.005364692858;-2.206295916;-0.0003236065315;-0.0002177080667;-0.02060086454;-0.0001157712417;1.293895595e-005;2.582934994e-005
-1.749820521;0.5872159105;-1.596716608;0.01236169921;0.005349359824;-2.206311658;-1.749793146;0.5868994929;-1.617737004;0.01236362465;0.005309000886;-2.20629217;2.737475166e-005;-0.0003164175502;-0.02102039592;1.925440036e-006;-4.035893791e-005;1.94885265e-005
-1.749789079;0.5867775354;-1.62675489;0.01234271028;0.005321101353;-2.206278136;-1.749820095;0.5866459796;-1.647922584;0.01230819692;0.005345807309;-2.206278283;-3.101603318e-005;-0.0001315557554;-0.02116769381;-3.451336114e-005;2.470595518e-005;-1.4712103e-007
-1.760971281;0.5778807202;-1.611508787;0.01223999215;0.005328291951;-2.206279295;-1.760871901;0.5775241215;-1.632795435;0.01232557905;0.005338840644;-2.206319481;9.93804096e-005;-0.0003565987644;-0.02128664821;8.558689679e-005;1.054869287e-005;-4.018598485e-005
-1.760713698;0.577260961;-1.642973036;0.01237036196;0.00535071847;-2.206328058;-1.760163597;0.5765796559;-1.664351712;0.01258148248;0.005312892006;-2.206283671;0.0005501017737;-0.0006813051318;-0.02137867617;0.0002111205204;-3.78264636e-005;4.438679981e-005
-1.759856379;0.5762472686;-1.67568485;0.01260651443;0.005343939966;-2.206249951;-1.759809474;0.5760556462;-1.697594226;0.01240071153;0.005331833743;-2.206271899;4.690556629e-005;-0.0001916223427;-0.02190937531;-0.0002058029059;-1.210622243e-005;-2.194808622e-005
-1.769709974;0.5669027489;-1.655857032;0.01230533451;0.00532997403;-2.206275595;-1.769467775;0.5664109584;-1.677623476;0.01224849285;0.005300643669;-2.206289435;0.0002421986022;-0.0004917904314;-0.02176644374;-5.684165689e-005;-2.933036092e-005;-1.383950537e-005
-1.769130651;0.5660407325;-1.689122588;0.01231027446;0.0053627991;-2.2062702;-1.768580344;0.5653834023;-1.711215663;0.01240536415;0.005329779186;-2.206294512;0.0005503067172;-0.0006573302073;-0.02209307489;9.508968815e-005;-3.301991362e-005;-2.43116487e-005
-1.768455554;0.5651824638;-1.721788516;0.01232702541;0.005291621593;-2.206304337;-1.767883887;0.5646261531;-1.744151731;0.01234894312;0.005331586827;-2.20629067;0.0005716663951;-0.0005563107031;-0.02236321516;2.191771786e-005;3.996523387e-005;1.366679078e-005
